Source,Source City,Source Country,Target,Target City,Target Country,Weight
CHS,Charleston (US) SC,USA,IAH,Houston,USA,111
CLE,Cleveland,USA,AUS,Austin,USA,2300
CLE,Cleveland,USA,AVP,Wilkes-Barre,USA,1026
CLE,Cleveland,USA,AZO,Kalamazoo,USA,1957
CLE,Cleveland,USA,MCI,Kansas City,USA,5300
CLE,Cleveland,USA,MDW,Chicago,USA,155
CLE,Cleveland,USA,MSN,Madison,USA,1200
CLE,Cleveland,USA,PHL,Philadelphia,USA,3224
CLE,Cleveland,USA,RSW,Fort Myers,USA,2480
CLE,Cleveland,USA,RSW,Fort Myers,USA,372
CLE,Cleveland,USA,TPA,Tampa,USA,104
CLE,Cleveland,USA,BOS,Boston,USA,310
CLE,Cleveland,USA,CVG,Cincinnati,USA,1450
ABE,Allentown/Bethlehem/Easton,USA,CLE,Cleveland,USA,150
AGS,Augusta (US) GA,USA,EWR,New York,USA,2072
ALB,Albany (US) NY,USA,AVP,Wilkes-Barre,USA,342
ALB,Albany (US) NY,USA,CLE,Cleveland,USA,111
ALB,Albany (US) NY,USA,ELM,Elmira/Corning,USA,608
EWR,New York,USA,BWI,Baltimore,USA,155
EWR,New York,USA,GSO,Greensboro/High Point,USA,2704
BPT,Beaumont,USA,IAH,Houston,USA,4450
CLE,Cleveland,USA,CLT,Charlotte,USA,2590
CLE,Cleveland,USA,CRW,Charleston (US) WV,USA,1615
CLE,Cleveland,USA,DFW,Dallas/Fort Worth,USA,4650
ABE,Allentown/Bethlehem/Easton,USA,AVP,Wilkes-Barre,USA,266
CLE,Cleveland,USA,MDT,Harrisburg,USA,1776
CLE,Cleveland,USA,MSY,New Orleans,USA,2850
CLE,Cleveland,USA,PWM,Portland (US) ME,USA,1750
CLT,Charlotte,USA,EWR,New York,USA,2704
CMH,Columbus (US) OH,USA,CLE,Cleveland,USA,185
CMH,Columbus (US) OH,USA,EWR,New York,USA,3328
CLE,Cleveland,USA,DTW,Detroit,USA,3850
CLE,Cleveland,USA,IAH,Houston,USA,7750
CLE,Cleveland,USA,IND,Indianapolis,USA,1147
CLE,Cleveland,USA,LEX,Lexington,USA,750
CLE,Cleveland,USA,SDF,Louisville,USA,4100
CRP,Corpus Christi,USA,IAH,Houston,USA,3120
DCA,Washington,USA,EWR,New York,USA,9900
DCA,Washington,USA,EWR,New York,USA,1240
CLE,Cleveland,USA,LAX,Los Angeles,USA,2728
CLE,Cleveland,USA,LGA,New York,USA,936
CLE,Cleveland,USA,RIC,Richmond (US),USA,3950
AVP,Wilkes-Barre,USA,ALB,Albany (US) NY,USA,342
BNA,Nashville,USA,EWR,New York,USA,4450
EWR,New York,USA,MYR,Myrtle Beach,USA,167
EWR,New York,USA,PHX,Phoenix,USA,13640
EWR,New York,USA,RDU,Raleigh/Durham,USA,4100
EWR,New York,USA,RDU,Raleigh/Durham,USA,3844
EWR,New York,USA,RDU,Raleigh/Durham,USA,3348
CLE,Cleveland,USA,GRR,Grand Rapids (US) MI,USA,259
CLE,Cleveland,USA,GRR,Grand Rapids (US) MI,USA,4800
CLE,Cleveland,USA,IAH,Houston,USA,4371
CLE,Cleveland,USA,LAN,Lansing,USA,2033
CLE,Cleveland,USA,LGA,New York,USA,1702
CLE,Cleveland,USA,LGA,New York,USA,5704
CLE,Cleveland,USA,MDW,Chicago,USA,555
CLE,Cleveland,USA,RSW,Fort Myers,USA,1085
CLE,Cleveland,USA,SYR,Syracuse,USA,4050
CLT,Charlotte,USA,CLE,Cleveland,USA,2590
CMH,Columbus (US) OH,USA,EWR,New York,USA,148
EWR,New York,USA,SRQ,Sarasota/Bradenton,USA,155
EWR,New York,USA,STL,St Louis,USA,5500
GPT,Gulfport/Biloxi,USA,IAH,Houston,USA,3224
AUS,Austin,USA,IAH,Houston,USA,9165
BDL,Hartford,USA,CLE,Cleveland,USA,372
AEX,Alexandria (US),USA,IAH,Houston,USA,999
AVP,Wilkes-Barre,USA,ABE,Allentown/Bethlehem/Easton,USA,304
CVG,Cincinnati,USA,CLE,Cleveland,USA,2294
DAY,Dayton,USA,EWR,New York,USA,1517
DTW,Detroit,USA,IAH,Houston,USA,334
DEN,Denver,USA,IAH,Houston,USA,732
DTW,Detroit,USA,CLE,Cleveland,USA,3850
ANC,Anchorage,USA,SEA,Seattle,USA,10614
ATL,Atlanta,USA,IAH,Houston,USA,520
EWR,New York,USA,CHS,Charleston (US) SC,USA,4200
EWR,New York,USA,DCA,Washington,USA,9900
EWR,New York,USA,FLL,Fort Lauderdale,USA,2945
EWR,New York,USA,GRR,Grand Rapids (US) MI,USA,2450
CLE,Cleveland,USA,TYS,Knoxville,USA,1665
CVG,Cincinnati,USA,CLE,Cleveland,USA,1400
DAL,Dallas/Fort Worth,USA,IAH,Houston,USA,333
DAL,Dallas/Fort Worth,USA,IAH,Houston,USA,10600
CLE,Cleveland,USA,ABE,Allentown/Bethlehem/Easton,USA,150
CLE,Cleveland,USA,ALB,Albany (US) NY,USA,111
CLE,Cleveland,USA,FLL,Fort Lauderdale,USA,2728
CLE,Cleveland,USA,FLL,Fort Lauderdale,USA,744
CLE,Cleveland,USA,JFK,New York,USA,1073
CLE,Cleveland,USA,JFK,New York,USA,1050
CLE,Cleveland,USA,MCO,Orlando,USA,5735
GSO,Greensboro/High Point,USA,EWR,New York,USA,2704
GUC,Gunnison,USA,IAH,Houston,USA,1550
HPN,Westchester County,USA,ALB,Albany (US) NY,USA,1102
CRW,Charleston (US) WV,USA,CLE,Cleveland,USA,1615
CRW,Charleston (US) WV,USA,IAH,Houston,USA,2109
DCA,Washington,USA,IAH,Houston,USA,7564
DFW,Dallas/Fort Worth,USA,CLE,Cleveland,USA,4850
DFW,Dallas/Fort Worth,USA,IAH,Houston,USA,7812
DFW,Dallas/Fort Worth,USA,IAH,Houston,USA,496
CLE,Cleveland,USA,PHL,Philadelphia,USA,3550
CLE,Cleveland,USA,PIT,Pittsburgh,USA,310
CLE,Cleveland,USA,PVD,Providence,USA,5100
CLE,Cleveland,USA,ROC,Rochester (US) NY,USA,4000
CLE,Cleveland,USA,SDF,Louisville,USA,888
CLE,Cleveland,USA,TYS,Knoxville,USA,200
EWR,New York,USA,ANC,Anchorage,USA,5673
BOS,Boston,USA,CLE,Cleveland,USA,1456
BWI,Baltimore,USA,EWR,New York,USA,6100
BWI,Baltimore,USA,IAH,Houston,USA,5673
CLE,Cleveland,USA,BDL,Hartford,USA,372
BHM,Birmingham (US),USA,IAH,Houston,USA,6350
BNA,Nashville,USA,IAH,Houston,USA,2976
BOS,Boston,USA,CLE,Cleveland,USA,9672
BOS,Boston,USA,CLE,Cleveland,USA,124
BTV,Burlington (US) VT,USA,EWR,New York,USA,5550
CAE,Columbia (US) SC,USA,EWR,New York,USA,3700
EWR,New York,USA,BNA,Nashville,USA,2704
EWR,New York,USA,BWI,Baltimore,USA,37
EWR,New York,USA,CLT,Charlotte,USA,2704
EWR,New York,USA,CMH,Columbus (US) OH,USA,3328
EWR,New York,USA,CVG,Cincinnati,USA,155
EWR,New York,USA,DAY,Dayton,USA,1776
EWR,New York,USA,AGS,Augusta (US) GA,USA,300
EWR,New York,USA,AUS,Austin,USA,5928
BWI,Baltimore,USA,IAH,Houston,USA,4935
EWR,New York,USA,FLL,Fort Lauderdale,USA,248
EWR,New York,USA,IAD,Washington,USA,7550
EWR,New York,USA,JAX,Jacksonville (US) FL,USA,3968
EWR,New York,USA,LAS,Las Vegas,USA,5670
EWR,New York,USA,IAH,Houston,USA,5394
EWR,New York,USA,MSP,Minneapolis/St Paul,USA,744
EWR,New York,USA,RIC,Richmond (US),USA,2288
DSM,Des Moines,USA,EWR,New York,USA,2600
DTW,Detroit,USA,IAH,Houston,USA,7316
DTW,Detroit,USA,IAH,Houston,USA,1736
EWR,New York,USA,ACK,Nantucket,USA,1110
CVG,Cincinnati,USA,EWR,New York,USA,4736
DEN,Denver,USA,EWR,New York,USA,4464
DEN,Denver,USA,EWR,New York,USA,6076
DEN,Denver,USA,IAH,Houston,USA,8742
DFW,Dallas/Fort Worth,USA,IAH,Houston,USA,3500
DTW,Detroit,USA,IAH,Houston,USA,5270
ELM,Elmira/Corning,USA,ALB,Albany (US) NY,USA,646
IAH,Houston,USA,ATL,Atlanta,USA,6820
IAH,Houston,USA,AUS,Austin,USA,6820
IAH,Houston,USA,BHM,Birmingham (US),USA,148
IAH,Houston,USA,CLT,Charlotte,USA,6150
IAH,Houston,USA,CVG,Cincinnati,USA,962
CLE,Cleveland,USA,BOS,Boston,USA,1768
CLE,Cleveland,USA,MCI,Kansas City,USA,155
CLE,Cleveland,USA,MDT,Harrisburg,USA,1400
CLE,Cleveland,USA,MHT,Manchester (US),USA,5250
EWR,New York,USA,GSO,Greensboro/High Point,USA,124
EWR,New York,USA,GSO,Greensboro/High Point,USA,372
EWR,New York,USA,IND,Indianapolis,USA,5700
EWR,New York,USA,JAX,Jacksonville (US) FL,USA,5824
EWR,New York,USA,MCO,Orlando,USA,282
EWR,New York,USA,MKE,Milwaukee,USA,111
EWR,New York,USA,ORF,Norfolk,USA,2600
EWR,New York,USA,ORF,Norfolk,USA,37
EWR,New York,USA,SFO,San Francisco,USA,3968
EWR,New York,USA,SFO,San Francisco,USA,10492
CLE,Cleveland,USA,BOS,Boston,USA,9796
CLE,Cleveland,USA,BOS,Boston,USA,124
CLE,Cleveland,USA,DAY,Dayton,USA,2550
CLE,Cleveland,USA,IAH,Houston,USA,3224
CLE,Cleveland,USA,LAX,Los Angeles,USA,10230
CLE,Cleveland,USA,LGA,New York,USA,4500
EWR,New York,USA,LAX,Los Angeles,USA,6405
EWR,New York,USA,MIA,Miami,USA,465
EWR,New York,USA,ORF,Norfolk,USA,124
EWR,New York,USA,PBI,West Palm Beach,USA,620
EWR,New York,USA,PBI,West Palm Beach,USA,4988
CLE,Cleveland,USA,MSP,Minneapolis/St Paul,USA,148
CLE,Cleveland,USA,SAT,San Antonio,USA,2900
CLL,College Station,USA,IAH,Houston,USA,4033
CLT,Charlotte,USA,IAH,Houston,USA,37
COS,Colorado Springs,USA,IAH,Houston,USA,6100
COS,Colorado Springs,USA,IAH,Houston,USA,372
CAE,Columbia (US) SC,USA,IAH,Houston,USA,2800
CLE,Cleveland,USA,DEN,Denver,USA,6324
CLE,Cleveland,USA,DEN,Denver,USA,248
FLL,Fort Lauderdale,USA,EWR,New York,USA,2945
EWR,New York,USA,DSM,Des Moines,USA,1300
EWR,New York,USA,IAH,Houston,USA,5010
EWR,New York,USA,MKE,Milwaukee,USA,5150
EWR,New York,USA,OKC,Oklahoma City,USA,2650
ELP,El Paso,USA,IAH,Houston,USA,372
EWR,New York,USA,AGS,Augusta (US) GA,USA,2072
EWR,New York,USA,BNA,Nashville,USA,4450
EWR,New York,USA,CVG,Cincinnati,USA,4736
EWR,New York,USA,DEN,Denver,USA,1116
EWR,New York,USA,DEN,Denver,USA,6076
IAH,Houston,USA,DEN,Denver,USA,4836
IAH,Houston,USA,DTW,Detroit,USA,2496
IAH,Houston,USA,ELP,El Paso,USA,2850
IAH,Houston,USA,GPT,Gulfport/Biloxi,USA,3224
IAH,Houston,USA,GUC,Gunnison,USA,1550
IAH,Houston,USA,JAC,Jackson (US) WY,USA,3348
CLE,Cleveland,USA,ORD,Chicago,USA,37
CLE,Cleveland,USA,RSW,Fort Myers,USA,104
EWR,New York,USA,SEA,Seattle,USA,7316
EWR,New York,USA,TPA,Tampa,USA,104
ALB,Albany (US) NY,USA,BOS,Boston,USA,1330
ALB,Albany (US) NY,USA,MHT,Manchester (US),USA,1900
AUS,Austin,USA,IAH,Houston,USA,5010
BHM,Birmingham (US),USA,EWR,New York,USA,148
BHM,Birmingham (US),USA,EWR,New York,USA,2650
BOS,Boston,USA,ALB,Albany (US) NY,USA,1330
BOS,Boston,USA,EWR,New York,USA,200
BOS,Boston,USA,EWR,New York,USA,18104
BOS,Boston,USA,EWR,New York,USA,4588
EWR,New York,USA,TYS,Knoxville,USA,2800
FLL,Fort Lauderdale,USA,EWR,New York,USA,248
FLL,Fort Lauderdale,USA,IAH,Houston,USA,516
EWR,New York,USA,PIT,Pittsburgh,USA,3640
EWR,New York,USA,SRQ,Sarasota/Bradenton,USA,3100
EWR,New York,USA,SRQ,Sarasota/Bradenton,USA,620
AEX,Alexandria (US),USA,IAH,Houston,USA,5750
IAH,Houston,USA,LAX,Los Angeles,USA,4644
IAH,Houston,USA,LAX,Los Angeles,USA,5673
IAH,Houston,USA,LCH,Lake Charles,USA,7150
IAH,Houston,USA,LGA,New York,USA,9455
IAH,Houston,USA,MCO,Orlando,USA,936
DAY,Dayton,USA,CLE,Cleveland,USA,2200
GSO,Greensboro/High Point,USA,EWR,New York,USA,124
GSO,Greensboro/High Point,USA,EWR,New York,USA,372
FNT,Flint,USA,CLE,Cleveland,USA,1653
GRR,Grand Rapids (US) MI,USA,EWR,New York,USA,2450
EWR,New York,USA,PWM,Portland (US) ME,USA,1768
ACK,Nantucket,USA,EWR,New York,USA,2450
EWR,New York,USA,LAS,Las Vegas,USA,4805
DEN,Denver,USA,IAH,Houston,USA,13485
DSM,Des Moines,USA,EWR,New York,USA,37
ELP,El Paso,USA,IAH,Houston,USA,9256
GRR,Grand Rapids (US) MI,USA,CLE,Cleveland,USA,259
GRR,Grand Rapids (US) MI,USA,CLE,Cleveland,USA,4800
IAD,Washington,USA,EWR,New York,USA,6800
IAD,Washington,USA,IAH,Houston,USA,5616
CLE,Cleveland,USA,FLL,Fort Lauderdale,USA,4495
GSO,Greensboro/High Point,USA,IAH,Houston,USA,3050
GSP,Greenville (US) SC,USA,IAH,Houston,USA,2850
ANC,Anchorage,USA,IAH,Houston,USA,5673
AUS,Austin,USA,IAH,Houston,USA,200
AUS,Austin,USA,IAH,Houston,USA,3720
AUS,Austin,USA,IAH,Houston,USA,6820
BDL,Hartford,USA,EWR,New York,USA,37
BDL,Hartford,USA,EWR,New York,USA,5950
EWR,New York,USA,BTV,Burlington (US) VT,USA,5550
EWR,New York,USA,CAE,Columbia (US) SC,USA,3650
EWR,New York,USA,IAD,Washington,USA,481
IAH,Houston,USA,OAK,Oakland,USA,155
IAH,Houston,USA,PHL,Philadelphia,USA,16120
IAH,Houston,USA,PIT,Pittsburgh,USA,3016
DCA,Washington,USA,IAH,Houston,USA,17472
DEN,Denver,USA,CLE,Cleveland,USA,6324
DEN,Denver,USA,CLE,Cleveland,USA,248
DSM,Des Moines,USA,IAH,Houston,USA,1300
HPN,Westchester County,USA,CLE,Cleveland,USA,2250
IAH,Houston,USA,AGS,Augusta (US) GA,USA,925
IAH,Houston,USA,ATL,Atlanta,USA,1150
EWR,New York,USA,MIA,Miami,USA,6627
EWR,New York,USA,PDX,Portland (US) OR,USA,2604
HNL,Honolulu,USA,LAX,Los Angeles,USA,940
HNL,Honolulu,USA,LAX,Los Angeles,USA,6912
IAH,Houston,USA,ABQ,Albuquerque,USA,1500
IAH,Houston,USA,ABQ,Albuquerque,USA,14756
IAH,Houston,USA,ATL,Atlanta,USA,155
IAH,Houston,USA,ATL,Atlanta,USA,155
IAH,Houston,USA,BWI,Baltimore,USA,8835
IAH,Houston,USA,BWI,Baltimore,USA,155
IAH,Houston,USA,SAN,San Diego,USA,12555
IAH,Houston,USA,SLC,Salt Lake City,USA,4650
EWR,New York,USA,ORD,Chicago,USA,22672
EWR,New York,USA,ORF,Norfolk,USA,4800
EWR,New York,USA,RSW,Fort Myers,USA,416
EWR,New York,USA,SFO,San Francisco,USA,8990
AUS,Austin,USA,IAH,Houston,USA,4941
AVL,Asheville,USA,EWR,New York,USA,2650
AVL,Asheville,USA,IAH,Houston,USA,1110
BDL,Hartford,USA,CLE,Cleveland,USA,3565
BDL,Hartford,USA,IAH,Houston,USA,3224
BUF,Buffalo,USA,EWR,New York,USA,37
EWR,New York,USA,BWI,Baltimore,USA,6100
EWR,New York,USA,DSM,Des Moines,USA,999
HPN,Westchester County,USA,BTV,Burlington (US) VT,USA,148
HRL,Harlingen,USA,IAH,Houston,USA,6200
IAD,Washington,USA,IAH,Houston,USA,1400
IAH,Houston,USA,ATL,Atlanta,USA,16779
IAH,Houston,USA,BTR,Baton Rouge,USA,2808
IAH,Houston,USA,BPT,Beaumont,USA,4450
IAH,Houston,USA,CLE,Cleveland,USA,4371
IAH,Houston,USA,CRW,Charleston (US) WV,USA,2109
IAH,Houston,USA,BOS,Boston,USA,4230
IAH,Houston,USA,BPT,Beaumont,USA,1961
BOS,Boston,USA,IAH,Houston,USA,1144
BRO,Brownsville,USA,IAH,Houston,USA,7700
BUF,Buffalo,USA,EWR,New York,USA,124
BUF,Buffalo,USA,EWR,New York,USA,2852
BWI,Baltimore,USA,CLE,Cleveland,USA,1488
BWI,Baltimore,USA,CLE,Cleveland,USA,2356
CLE,Cleveland,USA,SFO,San Francisco,USA,3844
IAH,Houston,USA,CLE,Cleveland,USA,668
IAH,Houston,USA,DTW,Detroit,USA,334
EWR,New York,USA,RIC,Richmond (US),USA,4550
EWR,New York,USA,ROC,Rochester (US) NY,USA,7250
EWR,New York,USA,SDF,Louisville,USA,185
EWR,New York,USA,SLC,Salt Lake City,USA,416
EWR,New York,USA,SNA,Santa Ana,USA,183
JAC,Jackson (US) WY,USA,IAH,Houston,USA,3348
LAX,Los Angeles,USA,IAH,Houston,USA,688
LAX,Los Angeles,USA,IAH,Houston,USA,9699
LCH,Lake Charles,USA,IAH,Houston,USA,7150
LGA,New York,USA,IAH,Houston,USA,9455
IAH,Houston,USA,CHS,Charleston (US) SC,USA,3500
IAH,Houston,USA,CRP,Corpus Christi,USA,3120
IAH,Houston,USA,EWR,New York,USA,5394
IAH,Houston,USA,LAS,Las Vegas,USA,3720
FLL,Fort Lauderdale,USA,CLE,Cleveland,USA,2728
FLL,Fort Lauderdale,USA,CLE,Cleveland,USA,744
CLE,Cleveland,USA,BDL,Hartford,USA,3565
CLE,Cleveland,USA,ELM,Elmira/Corning,USA,950
CLE,Cleveland,USA,IAD,Washington,USA,2664
CLE,Cleveland,USA,MSP,Minneapolis/St Paul,USA,155
CLE,Cleveland,USA,PHL,Philadelphia,USA,185
EWR,New York,USA,FLL,Fort Lauderdale,USA,10492
EWR,New York,USA,FLL,Fort Lauderdale,USA,10797
EWR,New York,USA,IND,Indianapolis,USA,3224
EWR,New York,USA,LAS,Las Vegas,USA,4644
EWR,New York,USA,LAS,Las Vegas,USA,16470
EWR,New York,USA,LAX,Los Angeles,USA,17050
EWR,New York,USA,MCO,Orlando,USA,104
EWR,New York,USA,MHT,Manchester (US),USA,3120
EWR,New York,USA,MSP,Minneapolis/St Paul,USA,12376
IAH,Houston,USA,DCA,Washington,USA,4340
IAH,Houston,USA,DCA,Washington,USA,4340
IAH,Houston,USA,DFW,Dallas/Fort Worth,USA,7812
IAH,Houston,USA,DFW,Dallas/Fort Worth,USA,496
IAH,Houston,USA,IAD,Washington,USA,5616
IAH,Houston,USA,CLE,Cleveland,USA,7130
IAH,Houston,USA,DEN,Denver,USA,732
IAH,Houston,USA,DAL,Dallas/Fort Worth,USA,333
IAH,Houston,USA,DAL,Dallas/Fort Worth,USA,10600
IAH,Houston,USA,DTW,Detroit,USA,9424
IAH,Houston,USA,DTW,Detroit,USA,1736
IAH,Houston,USA,EWR,New York,USA,5010
IAH,Houston,USA,HRL,Harlingen,USA,6200
IAH,Houston,USA,IAD,Washington,USA,1400
CLE,Cleveland,USA,BWI,Baltimore,USA,1488
CLE,Cleveland,USA,BWI,Baltimore,USA,1860
CLE,Cleveland,USA,DAY,Dayton,USA,1702
CLE,Cleveland,USA,EWR,New York,USA,4644
CLE,Cleveland,USA,MBS,Saginaw,USA,1653
EWR,New York,USA,GSP,Greenville (US) SC,USA,1591
EWR,New York,USA,MHT,Manchester (US),USA,4500
EWR,New York,USA,OMA,Omaha,USA,2850
CVG,Cincinnati,USA,IAH,Houston,USA,155
DAY,Dayton,USA,IAH,Houston,USA,2850
DFW,Dallas/Fort Worth,USA,IAH,Houston,USA,11440
DFW,Dallas/Fort Worth,USA,IAH,Houston,USA,3102
IAH,Houston,USA,LAS,Las Vegas,USA,8742
IAH,Houston,USA,LAX,Los Angeles,USA,7936
IAH,Houston,USA,LFT,Lafayette,USA,148
IAH,Houston,USA,LIT,Little Rock,USA,7100
IAH,Houston,USA,ICT,Wichita,USA,4150
IAH,Houston,USA,JAN,Jackson (US) MS,USA,5450
IAH,Houston,USA,LAS,Las Vegas,USA,167
IAH,Houston,USA,MIA,Miami,USA,8432
MCO,Orlando,USA,IAH,Houston,USA,936
IAH,Houston,USA,LRD,Laredo,USA,962
IAH,Houston,USA,MSP,Minneapolis/St Paul,USA,10416
ATL,Atlanta,USA,CLE,Cleveland,USA,74
ATL,Atlanta,USA,EWR,New York,USA,12168
IAH,Houston,USA,PNS,Pensacola,USA,4800
IAH,Houston,USA,RSW,Fort Myers,USA,1500
IAH,Houston,USA,SAN,San Diego,USA,183
IAH,Houston,USA,SAT,San Antonio,USA,4941
IAH,Houston,USA,SFO,San Francisco,USA,9145
CLE,Cleveland,USA,PHX,Phoenix,USA,4030
CLE,Cleveland,USA,RSW,Fort Myers,USA,1150
CLT,Charlotte,USA,EWR,New York,USA,7400
EWR,New York,USA,PBI,West Palm Beach,USA,4805
EWR,New York,USA,PDX,Portland (US) OR,USA,5735
EWR,New York,USA,ROC,Rochester (US) NY,USA,74
EWR,New York,USA,RSW,Fort Myers,USA,3844
EWR,New York,USA,SAN,San Diego,USA,5425
EWR,New York,USA,SAV,Savannah,USA,496
EWR,New York,USA,SDF,Louisville,USA,4000
IAH,Houston,USA,GSO,Greensboro/High Point,USA,3050
IAH,Houston,USA,GSP,Greenville (US) SC,USA,2850
IAH,Houston,USA,LGA,New York,USA,10088
IAH,Houston,USA,MCO,Orlando,USA,11346
IAH,Houston,USA,MFE,Mcallen,USA,5673
EWR,New York,USA,PHL,Philadelphia,USA,620
EWR,New York,USA,RDU,Raleigh/Durham,USA,5304
EWR,New York,USA,SAN,San Diego,USA,4644
EWR,New York,USA,TPA,Tampa,USA,1336
IAH,Houston,USA,LAX,Los Angeles,USA,501
IAH,Houston,USA,LFT,Lafayette,USA,3120
IAH,Houston,USA,MCO,Orlando,USA,564
IAH,Houston,USA,MCO,Orlando,USA,6510
IAH,Houston,USA,MLU,Monroe,USA,1300
IAH,Houston,USA,OMA,Omaha,USA,5900
CLE,Cleveland,USA,MIA,Miami,USA,1950
CLE,Cleveland,USA,ROC,Rochester (US) NY,USA,148
CLE,Cleveland,USA,SAN,San Diego,USA,3844
CLT,Charlotte,USA,IAH,Houston,USA,2288
CMH,Columbus (US) OH,USA,EWR,New York,USA,2604
EWR,New York,USA,BHM,Birmingham (US),USA,2850
EWR,New York,USA,BOS,Boston,USA,400
EWR,New York,USA,BOS,Boston,USA,17484
EWR,New York,USA,BOS,Boston,USA,8432
IAH,Houston,USA,MSY,New Orleans,USA,2325
IAH,Houston,USA,PBI,West Palm Beach,USA,1240
IAH,Houston,USA,PIT,Pittsburgh,USA,5550
IAD,Washington,USA,EWR,New York,USA,1036
IAH,Houston,USA,AEX,Alexandria (US),USA,999
IAH,Houston,USA,BHM,Birmingham (US),USA,6150
IAH,Houston,USA,BNA,Nashville,USA,2976
MKE,Milwaukee,USA,CLE,Cleveland,USA,370
MYR,Myrtle Beach,USA,EWR,New York,USA,167
OAK,Oakland,USA,DFW,Dallas/Fort Worth,USA,155
OAK,Oakland,USA,IAH,Houston,USA,155
FLL,Fort Lauderdale,USA,EWR,New York,USA,9976
FLL,Fort Lauderdale,USA,EWR,New York,USA,11529
IAH,Houston,USA,PBI,West Palm Beach,USA,4342
IAH,Houston,USA,PHX,Phoenix,USA,4758
IAH,Houston,USA,SFO,San Francisco,USA,5220
BWI,Baltimore,USA,CLE,Cleveland,USA,4941
BWI,Baltimore,USA,LGA,New York,USA,155
DEN,Denver,USA,IAH,Houston,USA,11340
ELM,Elmira/Corning,USA,CLE,Cleveland,USA,950
EWR,New York,USA,ACK,Nantucket,USA,2450
EWR,New York,USA,AVL,Asheville,USA,2700
IAH,Houston,USA,TUS,Tucson,USA,3224
ICT,Wichita,USA,IAH,Houston,USA,4150
JAN,Jackson (US) MS,USA,IAH,Houston,USA,5450
IAH,Houston,USA,MOB,Mobile,USA,2479
IAH,Houston,USA,MOB,Mobile,USA,2800
IAH,Houston,USA,RDU,Raleigh/Durham,USA,416
GSP,Greenville (US) SC,USA,EWR,New York,USA,1073
CVG,Cincinnati,USA,EWR,New York,USA,50
DAY,Dayton,USA,CLE,Cleveland,USA,1961
IAH,Houston,USA,PHX,Phoenix,USA,1500
IAH,Houston,USA,PHX,Phoenix,USA,668
IAH,Houston,USA,SAT,San Antonio,USA,8184
IAH,Houston,USA,TUL,Tulsa,USA,3300
IAH,Houston,USA,TUL,Tulsa,USA,3844
IAH,Houston,USA,TUL,Tulsa,USA,2728
CLE,Cleveland,USA,ATL,Atlanta,USA,111
CLE,Cleveland,USA,BWI,Baltimore,USA,4941
CLE,Cleveland,USA,EWR,New York,USA,5704
CLE,Cleveland,USA,GSP,Greenville (US) SC,USA,111
CLE,Cleveland,USA,LAS,Las Vegas,USA,12400
EWR,New York,USA,LEX,Lexington,USA,1300
EWR,New York,USA,MCO,Orlando,USA,3875
EWR,New York,USA,MIA,Miami,USA,7688
EWR,New York,USA,MIA,Miami,USA,2976
HNL,Honolulu,USA,IAH,Houston,USA,8773
IAD,Washington,USA,IAH,Houston,USA,744
IAH,Houston,USA,ATL,Atlanta,USA,520
IAH,Houston,USA,RIC,Richmond (US),USA,2950
IAH,Houston,USA,SAT,San Antonio,USA,5735
IAH,Houston,USA,SNA,Santa Ana,USA,183
PHL,Philadelphia,USA,IAH,Houston,USA,13520
PHX,Phoenix,USA,EWR,New York,USA,13268
IAH,Houston,USA,CLE,Cleveland,USA,3744
IAH,Houston,USA,CLL,College Station,USA,4070
IAH,Houston,USA,CLT,Charlotte,USA,37
IAH,Houston,USA,COS,Colorado Springs,USA,6100
IAH,Houston,USA,COS,Colorado Springs,USA,372
IAH,Houston,USA,AUS,Austin,USA,9165
LAS,Las Vegas,USA,IAH,Houston,USA,3720
LAX,Los Angeles,USA,HNL,Honolulu,USA,1175
LAX,Los Angeles,USA,HNL,Honolulu,USA,6656
IAH,Houston,USA,DEN,Denver,USA,8742
IAH,Houston,USA,DFW,Dallas/Fort Worth,USA,3700
IAH,Houston,USA,DTW,Detroit,USA,5270
IAH,Houston,USA,ELP,El Paso,USA,372
IAH,Houston,USA,IND,Indianapolis,USA,3875
IAH,Houston,USA,JAN,Jackson (US) MS,USA,74
EWR,New York,USA,BUF,Buffalo,USA,37
EWR,New York,USA,CLT,Charlotte,USA,7400
EWR,New York,USA,FLL,Fort Lauderdale,USA,208
EWR,New York,USA,GSP,Greenville (US) SC,USA,2250
JAX,Jacksonville (US) FL,USA,EWR,New York,USA,155
LAS,Las Vegas,USA,IAH,Houston,USA,167
LAX,Los Angeles,USA,CLE,Cleveland,USA,3224
LGA,New York,USA,CLE,Cleveland,USA,936
IAH,Houston,USA,MCO,Orlando,USA,6179
IAH,Houston,USA,MEM,Memphis,USA,1813
IAH,Houston,USA,MFE,Mcallen,USA,520
IAH,Houston,USA,MFE,Mcallen,USA,8178
IAH,Houston,USA,MKE,Milwaukee,USA,4400
IAH,Houston,USA,MLU,Monroe,USA,1998
IAH,Houston,USA,MSY,New Orleans,USA,15510
EWR,New York,USA,SAN,San Diego,USA,124
EWR,New York,USA,SNA,Santa Ana,USA,310
EWR,New York,USA,TPA,Tampa,USA,366
IAH,Houston,USA,SMF,Sacramento,USA,10354
IAH,Houston,USA,TPA,Tampa,USA,5307
EWR,New York,USA,BDL,Hartford,USA,148
EWR,New York,USA,BDL,Hartford,USA,5800
